outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness City Square Mall,Benedict Correya,5,"One of the nicest Anytime Fitness gyms I’ve visited! The gym is spacious, clean, and well-equipped with a wide range of machines and weights. The location inside City Square Mall is very convenient. Staff are friendly, and the overall atmosphere is motivating — great place for a solid workout.",a week ago,November 2025,Ci9DQUlRQUNvZENodHljRjlvT2w5c1YxQktWMjVMUkVObFRIZDFkMlZXVkZaSFNuYxAB
Anytime Fitness City Square Mall,Michael Thein,5,"⭐️⭐️⭐️⭐️⭐️

Anytime Fitness City Square Mall is one of the best outlets I’ve trained at. The gym is clean, spacious, and very well-maintained, with large windows and a refreshing skyline view that makes every workout enjoyable.

✅ Facilities & Equipment – Wide range of machines, free weights, and functional training equipment, all in excellent condition. The layout is spacious, so it never feels overcrowded.
✅ Environment – Bright, airy, and motivating. The natural light and open feel create a great workout atmosphere.
✅ Location – The best part is that it’s right next to SEAS, which makes it extremely convenient for those nearby.
✅ Staff – The staff are friendly, approachable, and always warmly treat members, making you feel welcome from the moment you step in.
✅ Cleanliness & Maintenance – Everything is well-maintained and kept spotless.

Overall, this branch is a gem – modern, convenient, and motivating with an excellent team. Highly recommended! 💪",a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT25RMWJFaEhVemRzVURSVlZtaDRXVTFrVVRsdmExRRAB
Anytime Fitness City Square Mall,Justin Hoyo,5,"One of the better anytime fitness outlets in Singapore’s by far. The gym is extremely spacious, well-equipped, and well maintained. It’s location within city square mall which is convenient from MRT. There’s a total of six power racks and two smith machines. Cable stations are also available. They also have dedicated changing room/toilet area.

Would be willing to travel here on the weekends. I would assume weekday evenings will be packed. Come and check this gym out! ⭐️⭐️⭐️⭐️⭐️",2 months ago,September 2025,Ci9DQUlRQUNvZENodHljRjlvT25nM09YRTFRMHR5UlU1RFpteE5TRGhKTVdwTFlrRRAB
Anytime Fitness City Square Mall,khrhms,5,"Stumbled upon this awesome AF outlet while at the area for lunch. Great facilities, huge and super clean. So many equipments to choose from! The showers are clean and the female toilets even have sanitary pads. Bath soap and shampoo also provided. Will come again to work out here more often.",4 months ago,July 2025,Ci9DQUlRQUNvZENodHljRjlvT2tWMVYyRjRUM0JDTWpsc1RYUnBTalJhYzNvMFVtYxAB
Anytime Fitness City Square Mall,Jane Jha,1,"• Gym's sanitizer spray are often empty, making it difficult to maintain hygiene.

• The wiping cloth provided are consistently dirty, dusty, and have a strong odor. Wet wipes dispenser are always empty

• Members are forced to bring their own wipes because hygiene is essential, yet the gym doesn't supply these basic necessities.

• Despite a rule requiring members to sanitize equipment after use, basic cleaning supplies are not provided.

• Despite paying monthly fees, we are expected to supply our own cleaning materials, and the equipment is frequently dusty and poorly mentained

I am sharing my experience here because submitting feedback through the QR code provided doesn’t seem to reach management. Nothing has changed, and only getting worse.",7 months ago,April 2025,ChdDSUhNMG9nS0VJQ0FnTURJN05IMHhnRRAB
Anytime Fitness City Square Mall,Zero!,5,"Really love this gym! The place is clean, spacious, and has all the equipment I need. Everything is well-maintained and even when it gets a bit busy, I never have trouble finding a machine. The staff are super friendly and always willing to help out, which makes the atmosphere really welcoming. Plus, the location inside City Square Mall is super convenient for me. Definitely recommend this branch of Anytime Fitness!",a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT2xWbU4zRklkbk5PZEVKMU4wRmFSM2gzVTAxck1GRRAB
Anytime Fitness City Square Mall,Rachel Citrella,5,"This gym is big and spacious. They have more machines than the average AF. For example, they have 2 smith machines and I don’t have to wait. Environment is nice with their friendly staff. I don’t usually frequent here but I might just drop by whenever I’m in town.",5 months ago,June 2025,ChdDSUhNMG9nS0VMclhoN0tFcUxINjJ3RRAB
Anytime Fitness City Square Mall,CALLISTA SHANNON,5,"Kyan Joseph Dian are amazing staff with impeccable customer service . I requested for the genre of songs and they acceded to my request without any complaints. The gym is clean and nicely maintained and smells amazing. 10/10 recommend , it’s one of my favourite outlets. ! It also has amazing sunlight if you like to take gym videos",8 months ago,March 2025,ChdDSUhNMG9nS0VJQ0FnTUNndktLejFRRRAB
Anytime Fitness City Square Mall,Alexander Aaltonen,4,"Visited this AF outlet a few times as I was staying nearby. All in all a very decent gym with a good variety of machines and equipment -- perfect for any kind of exercise!

Gets a bit crowdy after work, but still manageable! The outlet is tucked away all the way up to the 6th level of the mall, might be a bit tricky to find if you're visiting the first time.",10 months ago,January 2025,ChZDSUhNMG9nS0VJQ0FnSUNfaUtQcGJnEAE
Anytime Fitness City Square Mall,Michael Bruh,5,"Very good gym. Clean and friendly environment.

I had pleasant experience with the receptionist, Daryl. He was very friendly and informative",3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT21VelVVdGlPV3hpZEhrMU5DMDNja0ppZW1ORFUyYxAB
Anytime Fitness City Square Mall,Termy Gator,5,"Excellent gym with top of the line equipment and excellent amenities, clean toilet in a nutshell. Can be a tad bit crowded but excellent service rendered by the staff more than superseded the dense gym population.

Special mention to Daryl who took the time to run me through some of the equipment despite me being rather lost and intimidated by all the muscly men and women there. He was patient and knowledgeable and I honestly thought he was a PT. Turns out he was just a regular staff there, regular staff also so knowledgeable omg, their PT must be insane.",3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT21kVlpuWTVTbTFuU2pSWlJsOUpXbWxpUlZjMlVYYxAB
Anytime Fitness City Square Mall,jourdan wee,3,"The gym itself is very updated and filled with great machines, and the staff members are polite and nice.

However I would caution females to come here. The males in this outlet would use the females only toilets & bathrooms, despite blatant posters on the door indicating the female’s side. I would not recommend any females to come in here for their privacy and safety. If you have to, you are better off using the shopping mall’s toilet in the same level.",a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT25kcVdrTTFaa0owVlZwelNFSjRRekJFVmxST2NWRRAB
Anytime Fitness City Square Mall,zeny lim,5,Well equipped gym with fully functional machines. Clean and friendly staff.,5 months ago,June 2025,Ci9DQUlRQUNvZENodHljRjlvT2xSRVMzUlhYMWxtT0VWSVJrZE5YelZqT1ZsbVJHYxAB
Anytime Fitness City Square Mall,Bryan,5,"Really well equipped and spacious gym.

Staff are very friendly

Many power racks to do deadlifts bench or squat. All with high quality LF equipment .

Hope that the gym will add more chairs to sit in after gymming to enjoy our protein shakes",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUMxX1BmcmV3EAE
Anytime Fitness City Square Mall,Ashish Bokil,5,"I recently visited Anytime Fitness at City Square Mall with my two boys, and we all had a fantastic experience. The gym has a really positive and motivating atmosphere, which is exactly what we need to get our workouts oingg). Everyone there, from staff to other gym-goers, seemed friendly and focused on their fitness goals.

The gym itself is spacious and well-equipped, with plenty of machines and weights to accommodate different workout styles. My boys especially enjoyed the variety of cardio options. We'll definitely be back for another family workout soon!

Easy option to shop n workout n eat",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUN6dm83S0RBEAE
Anytime Fitness City Square Mall,Winfred Tham,5,"Went to this AF the environment was very welcoming and good, had a good variety of machines as well. Staff were very kind and welcoming as well. And very quick and efficient to answer my questions or requests. Overall I would say of all the AF i have been at this would be the best AF I worked out at. Would recommend other to come here.",5 months ago,June 2025,ChdDSUhNMG9nS0VKN2Z5NG04MU02ZS1RRRAB
Anytime Fitness City Square Mall,Aye Chan,5,Spacious. Great view. Good variety of quality equipments. Members have awesome gym etiquette. Cleanliness is exceptional. Generous amount of disinfectant spray bottles throughout the gym. Staffs are cheerful and approachable. Always a good experience coming here.,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNqbHJYOWFREAE
Anytime Fitness City Square Mall,Kiat Long Tay,5,"Of the many AF outlets I've been to, this one is 5 stars. First, with 6 powerlifting racks, 2 Smith machines, and 3 dual-cable machines, I don't ever have to worry about being too crowded and having to queue for machines. Second, it's clean! And tidy - all handles, clips, spray bottles etc are all placed in small baskets around the gym. There's enough racks for each weight plate, so I don't have to ""play the Tower of Hanoi"" every time. Third, with two pairs of every dumbbell in 2.5kg increments, and a separate rack just for 25kg red plates, surely got enough weights for everyone.",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNkcmVEVWtRRRAB
Anytime Fitness City Square Mall,Ortho Bog,1,"Gym Staff - 0 stars (very bad attitude and rude) - had several issues during last one year and they always are very arrogant and rude. They are also not clear on the policies and always keep changing based on their mood.

Equipment and gym - 4/5
Cleanliness - 1/5

I just go during early morning so that dont have to see the lazy and useless staff. Hope management can hire someone with some professional attitude who can actually help instead of just sitting and the only answer the staff have for all problem is “what can i do?” Or “i dont know”

Edit : they commented to reach out for any help
- and i reached out but no response. Sadly cant reach anyone. The hygiene is not maintained and all sanitisers and wet wipes are all empty always. Equipments are dirty and can see sweat marks everywhere.",Edited 7 months ago,April 2025,ChZDSUhNMG9nS0VJQ0FnSURQLXBxZ0JBEAE
Anytime Fitness City Square Mall,Kelly Maloney,5,"This is an incredible gym and location of Anytime Fitness. The equipment is clean, modern, the AC fresh, and employees excellent! The price was actually cheaper here than other locations and frankly for better overall quality! Also, the mall has refreshingly fun attractions and delicious food options to reward yourself after training =)",4 months ago,July 2025,Ci9DQUlRQUNvZENodHljRjlvT210RlR6ZHFlRVUwVVVKd2NqZDVPSEpLYVhneVYzYxAB
Anytime Fitness City Square Mall,faith woo,5,"This outlet would have to be my favourite gym in singapore currently. Been gym hopping every here and then, but i still keep coming back. the place is very clean, staff are friendly, equipment is well maintained, vibes are really pleasant, chargers are provided and the music is also very well chosen as well, and whenever people ask i will always recommend them to come here to get a good workout in!",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURiMnNXNVdBEAE
Anytime Fitness City Square Mall,Shihao Foo,5,"My favourite gym for a late night chill workout. The gym is relatively new and so the equipment and facilities are clean and fresh. The lighting isn’t too bright either. Overall the decor has the relaxing vibes of a bar.

+ve: training wise, it also has some less common machines that other AFs don’t have. For example, its assisted pullup machine is of the standing type (unlike the more common kneeling type). They also provide a helpful chart of their crowd levels at different times of the day (busiest between 7-9+pm on weekdays).

-ve: the biggest downside for me is that the gym has a no chalk policy, hence i only come for less intense workouts where i will not need chalk. Another point is that although the gym is well equipped, somehow I was not able to find a single abs crunch machine.

Finally as a more neutral point, for folks looking to train their glutes, i initially couldn’t find a booty builder machine here, but then I realised they have an equivalent called “glute drive”. To me, the booty builder looks more aesthetic, but this equivalent looks functionally similar. Have not tried it though.",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURqLUpQQnd3RRAB
Anytime Fitness City Square Mall,roche marion ella,5,My all time fave AF branch! Aside from near my workplace all staff are friendly and accommodating. Equipments are well maintained. Gym is spacious even jammed pack with yuppies. Plus star for the charger avail each corner of the gym. Simply the best!,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNici0zc1hBEAE
Anytime Fitness City Square Mall,Kid Carter Wagang,5,"Visited twice during my vacation in SG. I went at around 6/7am on Saturday and Monday. The place was relatively empty at that time except for a probably around 5/6 people. The place was big with an array of exercise equipment.

What amazed me was the abundance of sanitizer and towels, I think there is one for every machine. The shower area was also stocked with deodorant, for those just in case moments.

My mind was blown by the fact that they have supplement vendo machines.

Overall an upgrade from my AF home gym.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNyNE5qdVFnEAE
Anytime Fitness City Square Mall,Natalie Ong,5,"Genuinely convinced that csq’s af is one of the best if not the best in Singapore. It’s not the mere size but the equipments here are top-notch. Equipments aside, they have the friendliest team and great cleanliness! Albeit staying further away, it’s always worth the trip down. Nice to see that the traffic is picking up since their opening — deserving of its popularity.",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNqekl1aS1RRRAB
Anytime Fitness City Square Mall,Subramanian PK,5,"I've been visiting few times this gym and I love this place given its very spacious, bright and cozy. Varieties of equipments helps the 'beginner' personnel like me.
I'll prefer this place even in the future also.",5 months ago,June 2025,ChZDSUhNMG9nS0VKN1M2NDJfLUtEalBBEAE
Anytime Fitness City Square Mall,Nicholas Teo,5,"Customer service: 10/10
Gym cleanliness: 10/10

I really enjoyed my first time experience at AF! I was first greeted by staff member Daryl Lim and was arranged for an hour of free trial. I was keen to lose fat and gain muscle, but was completely new to the gym. Daryl was kind and helpful, he guided me around the gym and assisted me with some exercises that left me aching and sweating. Needless to say, it was a fulfilling experience, and I signed up for a membership on the spot.

I greatly recommend any gym-goer of any experience level to AFCSM!!",3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT20xRFlrTnNlbWM0Y0dweWJ6VnFUSEJYVldSZlNWRRAB
Anytime Fitness City Square Mall,Dhaval Bhate,1,"Extremely disappointed with the experience at Anytime Fitness City Square Mall. I was overcharged on two separate occasions and despite having written confirmation from their own staff about billing adjustments, the team has refused to take responsibility or apologise.
They have been completely dismissive and unhelpful throughout the process. Instead of acknowledging their own mistake, they shifted the blame and brushed off all accountability once I transferred clubs. Even when presented with clear proof, they showed no willingness to resolve the issue or support a long-time member. This is not about the money. It is about how a business chooses to treat its members when things go wrong. The lack of basic professionalism, follow-through, and courtesy has been incredibly disappointing.
I would not recommend this location to anyone who values proper service and accountability.",3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT2xGSFMxZFhVVUZXYjBvNGNUTnlYMlo1Y0dSTGNsRRAB
Anytime Fitness City Square Mall,Rachelle Ho,5,"Anytime Fitness at City Square is clean, well-equipped, and convenient. The gym offers a wide range of machines and free weights, a spacious layout, and 24/7 secure access. Staff are friendly, helpful, and professional. The atmosphere is focused and supportive, with no crowding even during peak hours. Located in City Square Mall, it’s easy to access and perfect for anyone serious about staying fit.",5 months ago,June 2025,ChdDSUhNMG9nS0VLcmpsSmp0bUxYbWh3RRAB
Anytime Fitness City Square Mall,Kimberly Wong,5,Clean. Well equipped. Spacious. May be crowded though during peak hours. It’s a popular gym. Good view.,8 months ago,March 2025,ChZDSUhNMG9nS0VJQ0FnTUNROEozc0JBEAE
Anytime Fitness City Square Mall,Gerald Chen,5,This is a great gym with a fantastic array of equipment. Very happy to be here a few times a week whenever my daughter has her various enrichment classes at City Square Mall. Does get a bit crowded during peak hours but not unmanageably so - have not had any problems finding equipment to use during those times. The people who work here are also all very friendly - thumbs up! Located on the 6th floor so it has a nice view outside too :),a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNqOVAzUGN3EAE
Anytime Fitness City Square Mall,Joanne Choo,5,"staff were very helpful and insightful when helping me sign up for the membership. good environment, amenities as well as machines are good",a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT2xRMFZYTnpZV3RvTVd0TmRXeEVVa1ZQY1U1QmFWRRAB
Anytime Fitness City Square Mall,melda mazsophienaz,5,Signing up at the gym was super smooth and hassle-free. The staff were friendly and everything was clearly explained. Great first impression!,3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT2s5S2NsSnJOR3BVV1VaemRHUnNPRko0Y0MwMmFIYxAB
Anytime Fitness City Square Mall,Joel Cutinho,5,"Great equipment, awesome location and courteous staff and service. Spacious floor space. Music is a tad bit boring. Genre and tempo can be better",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUM3NFlQWjBnRRAB
Anytime Fitness City Square Mall,Jok_Kick,5,"Great gym with clean facilities and a wide range of equipment, decent space to work out. Shoutout to Daryl for being incredibly helpful and helping to guide me through using the equipment properly.",3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT2xWeU1GVmFhVGcxY1d0QlJYTmpTVXB6TUZGNFYxRRAB
Anytime Fitness City Square Mall,Tan YongZu,5,The gym equipments are well maintained and the toilets are quite clean. The staff were nice as they promptly answered my queries. A shoutout to Daryl who is a staff there.,3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT21OUFgySllYM3BMVlhOclNtMDJlbkpVVVhKR1ZHYxAB
Anytime Fitness City Square Mall,kenzie tan,5,"My first time at AF city square outlet! and it wassss very comfy and one of the staff there named Joseph helped and guide me along the way as I was clueless of what to do first. Would like to thank and appreciate Joseph for his initiative and helpfulness, will definitely come back again :)",5 months ago,June 2025,ChZDSUhNMG9nS0VLU2RnOXZKd2VEYUFREAE
Anytime Fitness City Square Mall,Judy Tan,3,"First time here and first impression is  that staff is friendly. Machine varieties are rather wide range too. Gym is pleasant but users are intimidating. I probably shouldn’t drop by on a Saturday morning when the youngsters rule the gym. Or if this is the kind of people I have to share the gym with, I guess I just won’t be back (those who rule the gyms got what they want)

The side eyes and head-to-toe inspection is epic.  I do not understand the judgmental stares because none of the other Anytime Fitness or any other gyms I visited in the past 10 years gives off such hostile vibes. This feels weird 😂",6 months ago,May 2025,ChdDSUhNMG9nS0VJQ0FnTUNZc3E2aGdBRRAB
Anytime Fitness City Square Mall,Benedick . Lee,5,"Very nice gym for powerlifter. Equipment is nice and comes with ipf approved bar. The best thing i would say is the song playlist coz who in the right mind plays r&b in gym , hard style all the way!",9 months ago,February 2025,ChZDSUhNMG9nS0VJQ0FnTUNBbWU3WVRREAE
Anytime Fitness City Square Mall,charlston,5,"very good equipment, environment fairly clean and gym conducive. overall i love it :)",a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT2swM1lqTXhOa1Y2ZW01WU5FaFFMVE4yYlVoS1NVRRAB
Anytime Fitness City Square Mall,Joshua Neo,5,Great gym facilities and friendly staff! special shout-out to Kishern and Yu Yang for being super helpful!,2 months ago,September 2025,Ci9DQUlRQUNvZENodHljRjlvT2tWek16bEplRjlvWWtsc2VtUkdVR04xWjFSVU9VRRAB
Anytime Fitness City Square Mall,Gary Goh,3,"The city square gym is big but crowed during peak hours, would hope that they could have a small chair in the shower area for us to put our bag when we use it for changing when we can’t access the changing room. Sometime people in the changing room take a while to change .",5 months ago,June 2025,ChdDSUhNMG9nS0VLemF1TUw0LXQyZzl3RRAB
Anytime Fitness City Square Mall,Ivan Chen,4,Spacious gym with varieties of the machine. Good view of the outside as well as strong air con!,8 months ago,March 2025,ChZDSUhNMG9nS0VJQ0FnTUNReUp6WVNnEAE
Anytime Fitness City Square Mall,Adwa Sherhan,5,"Anytime Fitness at City Square Mall has everything I need for a solid workout,  clean equipment and a good variety of machines. The gym is well-maintained, and the staff are always friendly, approachable, and quick to help if you need anything.",5 months ago,June 2025,ChdDSUhNMG9nS0VLV2w1SnVnel96cjJBRRAB
Anytime Fitness City Square Mall,Miguel Matugas,5,"Cool setup, great and friendly staff, smooth signup! Already looking forward to doing our yearly Abs by August challenge from here. 💪🏽 …",3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT25kbk4yMXdla2h3WkdKYVZVSmhWM1ZNYTIxQ1MzYxAB
Anytime Fitness City Square Mall,siti,5,The gym machines are amazing and it is always clean and top notch. YY and Dian were really friendly and welcoming.,5 months ago,June 2025,ChdDSUhNMG9nS0VJVzVoN3ZVdnFDaGdnRRAB
Anytime Fitness City Square Mall,spiky ball,5,"Awesome staff, really helpful and knowledgeable. Felt really comfortable and supported by the friendly staff who were welcoming and not afraid to share their knowledge and expertise. 10/10 would recommend this location",5 months ago,June 2025,Ci9DQUlRQUNvZENodHljRjlvT21ORVpFTTVWM0pOVldOTmJVb3dhSHBSVjBwaGNuYxAB
Anytime Fitness City Square Mall,Lawrence L,3,"This gym’s music playlist is an absolute dumpster fire. Tasteless, vulgar ‘artists’ like Skai, Drake, Rob49, Ant Branch & S Drane.. names I had to Shazam just to confirm how identical and meaningless the garbage sounds. It’s a nonstop barrage of mind-numbing profanity and recycled mumble rap garbage that kills any chance of focus. If you don’t come prepared with noise-cancelling headphones, you’re in for an ear-assault.",3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT2xoME1WUm9SSEpKVGpKM1NVMHhWRlZhVlZwSGEwRRAB
Anytime Fitness City Square Mall,Jasper Law,5,I love anytime fitness city square best it’s the best gym ever and staff are friendly. Equipment is well equipped and maintained. Clean and cozy,5 months ago,June 2025,ChZDSUhNMG9nS0VPU1d2ZlN0NU5UUkVBEAE
Anytime Fitness City Square Mall,jia yang lee,5,staff named yuyang is very friendly and kind. he never fails to greet me when i come into the gym! i feel so comfortable when im training with him around!,6 months ago,May 2025,ChdDSUhNMG9nS0VJQ0FnTUNvMmJUXzVnRRAB
Anytime Fitness City Square Mall,faith woo,5,"very spacious place with great ambience, music and vibes! is probably my top 3 favourite gyms of those in singapore i’ve tried, staff are really attentive and friendly as well, would recommend to come here with friends or on your own!",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURUdTZYMHRBRRAB
Anytime Fitness City Square Mall,dillonbabb,3,"Decent gym, they’ve packed in a lot of great equipment in the available space. Nice views and good music too. Could have better ventilation when it gets busy it gets quite musky. The staff spends lots of time on their phones and laptops chatting, or soliciting 5 star reviews (“you don’t even have to write anything, just 5 stars, thanks” then goes back to sitting on WhatsApp/line)
I think a better use of the staffs time would be cleaning and maintaining equipment. Trainers seem competent.",10 months ago,January 2025,ChdDSUhNMG9nS0VJQ0FnSUR2anNXYWdRRRAB
Anytime Fitness City Square Mall,Sng Zach,5,The equipment is all useful and well maintained and the area is very clean. The staff is also very helpful and willing to give advice and tips!,5 months ago,June 2025,Ci9DQUlRQUNvZENodHljRjlvT2t0cmEzcHhZemxrUjNaRFVtbHpWVm80UWxaM09IYxAB
Anytime Fitness City Square Mall,David Goh,5,"Great service, went down for a trial and the staff (Nicole) was very nice in showing me around the gym and answering all my queries. Would recommend!",3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT25kdFNXMVBNRkl0TFZCS1FuVldhSGh1WjNwaVQyYxAB
Anytime Fitness City Square Mall,Iman Iwani,5,The gym is well equipped with different machines for different purposes! it is also extremely cleann & love the vibes there. 10/10 would go again :)),5 months ago,June 2025,ChdDSUhNMG9nS0VQQ2lwT25CeExtRDRnRRAB
Anytime Fitness City Square Mall,Nabil Rasheed,5,"Love the new gym here, great range of equipment available and friendly staff, especially Aliah who helped make my signing up process alot smoother 👍😁 …",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNqMDcteU5REAE
Anytime Fitness City Square Mall,Marcus T,5,"This gym is excellent, with well-maintained facilities and a clean environment. It offers a wide variety of equipment",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUM3d1pmWG13RRAB
Anytime Fitness City Square Mall,JoonBond,5,"So far, I think this is the biggest AF chain, good equipment and friendly team",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUR6LW9Mb05REAE
Anytime Fitness City Square Mall,Alex Ng,5,Super clean! Equipment well maintained and super friendly staff!,a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT21wRVQwTXlVM1kwVlU4M2JXWm9hVEpyZW1wYWFWRRAB
Anytime Fitness City Square Mall,Chiun Yi Yun,5,"i’ve had a pleasant experience with this anytime fitness located at city square mall, and the staff there are really friendly too! love it",3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT2xaRlJXdFZUa0ZHYjIxbVNFbG5ORTlOTTJOb1MxRRAB
Anytime Fitness City Square Mall,Roy Fong,5,"Thank you to the staff and great location for AF, plenty of guided rails and free weight benches, treadmills, and a variety of machines.",4 months ago,July 2025,Ci9DQUlRQUNvZENodHljRjlvT2tjNFRWOUphR0paTWxGMmQyOTFhRGMxZG5aRlJHYxAB
Anytime Fitness City Square Mall,zulaiha,5,"I always have a great experience at Anytime Fitness City Square Mall, and Dian makes it even better! She’s super friendly and approachable when I requested a specific genre of music, she was more than happy to play it, creating a great workout vibe. The gym itself is always clean and well-maintained, which makes training here even more enjoyable. Highly recommend this gym, and big thanks to Dian for the awesome service!!!",8 months ago,March 2025,ChdDSUhNMG9nS0VJQ0FnTURRekwybW9nRRAB
Anytime Fitness City Square Mall,Keven Chan,5,"I’ve been a member of Anytime Fitness at City Square Mall for a while now, and I have to say, the environment is fantastic! The gym is always clean, well-maintained, and equipped with everything I need for a great workout. The staff, especially Dian and YY, are incredibly friendly, professional, and always willing to help. They create such a welcoming and motivating atmosphere that makes every visit enjoyable. Highly recommend this gym to anyone looking for a great fitness experience!",Edited 10 months ago,January 2025,ChdDSUhNMG9nS0VJQ0FnSURILTZyUXV3RRAB
Anytime Fitness City Square Mall,Venkatesh Raj,1,"Crowded like Taylor Swift concert, Most people park themselves in the equipment and sink in their phone. If you approach they get upset. Staff don't bother them to advise about gym best practices. If you want to use the phone why not do it sitting on a couch? Easily you end up wasting 30-40 mins in just waiting per visit to get a chance to use the equipments. Even treadmills are busy and there is just 1 cycle. Not just that, half of the cardio equipments are almost always under maintenance. Disappointing.",Edited 3 months ago,August 2025,ChZDSUhNMG9nS0VJQ0FnSUNQNWNqRWZBEAE
Anytime Fitness City Square Mall,MrSavage Fox,5,"The Anytime Fitness at City Square Mall is one of the best new gyms in Singapore.

Gym Environment:
The gym is spacious and modern, with a clean and well-maintained atmosphere.

Equipment:
It boasts advanced equipment, including high-tech treadmills and exercise bikes, which really elevate the workout experience. The variety and quality of equipment are impressive, catering to all fitness needs.

Overall Experience:
This is definitely one of the top choices for anyone looking for a new gym in Singapore. With its large space, modern facilities, and top-of-the-line equipment, it stands out as one of the best Anytime Fitness locations around.",11 months ago,December 2024,ChZDSUhNMG9nS0VJQ0FnSURQbC1YVUhREAE
Anytime Fitness City Square Mall,Michelle Teo,5,"This outlet has a good range of machines, quite spacious and has a toilet within too (not all the outlets do). Pretty clean and there’s WiFi!",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUM3c3FYTzJnRRAB
Anytime Fitness City Square Mall,jiayang,5,"ive been a member at Anytime Fitness for a while now, and I have to say, Yuyang is absolutely incredible! From the moment I walked in, Yuyang made me feel welcome and provided excellent guidance on using the equipment and structuring my workouts. They’re always positive, approachable, and ready to offer tips or advice whenever I need it. It’s clear that Yuyang truly cares about helping members reach their fitness goals. Their professionalism and upbeat attitude make every visit to the gym enjoyable. Highly recommend this location, and especially Yuyang, for anyone looking for great service and support on their fitness journey!",Edited 6 months ago,May 2025,ChZDSUhNMG9nS0VJQ0FnSURmeGZha2VBEAE
Anytime Fitness City Square Mall,Syahirah MY,5,Came down to sign up with the gym and appreciate the service provided by the staff here. Received timely reply from them too on WhatsApp when I enquired about the promo.,3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT2t0RFNGOVVMWFJMTW5wcGJVMDNla2xLZFdSRFRYYxAB
Anytime Fitness City Square Mall,myee choo,5,"The gym is well-maintained and equipped with a great variety of machines and free weights, catering to all kinds of workout routines. The staff is friendly and always ready to help, love that the gym is open 24/7, which is super convenient with my work schedule. Overall, it’s a clean, welcoming space that makes every workout enjoyable. Highly recommend for anyone looking for a reliable and flexible gym in the area!",11 months ago,December 2024,ChdDSUhNMG9nS0VJQ0FnSUQzanJYbTZ3RRAB
Anytime Fitness City Square Mall,Brian Chee,5,"Donovan assisted with my enquiries and membership, and was very patient and helpful throughout the process! Appreciate the friendliness and kind assistance :)",3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT2xFNVQzRk9aamh3T0ZvMGRtcHRTWGhHWjJKRFlsRRAB
Anytime Fitness City Square Mall,Nam Seng Koh,5,"YY, very pleasant host.
Nice ambience but music a bit loud for senior. Not crowded before noon.",5 months ago,June 2025,ChZDSUhNMG9nS0VLTzZfT2JWbXZhSFJnEAE
Anytime Fitness City Square Mall,Cindy Kimberley (KC),5,It was my first time at this AF today and I think this is gonna be my favourite! It's really clean and spacious. What I appreciated the most is that they have the cleaning agents at nearly all machines so it is so easy for me to clean down the machines without having to go around the whole  gym looking for the cleaning solution and rag. Going back again tomorrow!,11 months ago,December 2024,ChdDSUhNMG9nS0VJQ0FnSUQzLTgySjR3RRAB
Anytime Fitness City Square Mall,Idrak Muttaqi,5,Very spacious and well equipped gym with friendly staff!,a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT25oRldrcHRiVmRRVjNCSVZYUk5ia1puVTJ0c1pWRRAB
