outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Geylang Bahru,Madhavan R,5,Staff is friendly and give clear instructions,11 months ago,December 2024,ChdDSUhNMG9nS0VJQ0FnSURQNHZLSzNnRRAB
Anytime Fitness Geylang Bahru,Si Kit Tang,5,Great service staff. Very friendly and helpful,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSUN4MDdQMkdnEAE
Anytime Fitness Geylang Bahru,Kelvin Ng,5,"Smooth registration process, kind staff.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNiNzRISENnEAE
Anytime Fitness Geylang Bahru,Pratiksha Rai,5,Promt and swift sign up process by Asif,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURUdjdiQlN3EAE
Anytime Fitness Geylang Bahru,prabhjot singh,5,Very good staff especially hanz,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUROMjQzXzZnRRAB
Anytime Fitness Geylang Bahru,Nayli Ghazali,5,all the staffs here are very friendly!,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUM3LXVPbE9BEAE
Anytime Fitness Geylang Bahru,MC,4,Clear explanation of the sign on and gym peak and off peak time for planning,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUM3OTlmNTh3RRAB
Anytime Fitness Geylang Bahru,Bryan Bryan,5,Thank you Hans for the help n professional advice,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURYd2N2YmJnEAE
Anytime Fitness Geylang Bahru,Simranjit Kaur,1,terrible customer service from them. just pay more and go to other gyms,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSUR4LUpYZGN3EAE
Anytime Fitness Geylang Bahru,David Ahier,5,Handy neighbourhood gym.  Always clean and well maintained.,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSURadjVmbEVBEAE
Anytime Fitness Geylang Bahru,Joyce,4,Clean and quiet exercise place with friendly staff,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUM3ci15ckZBEAE
