outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Jurong Summit,Haqqul Azmi,5,"Honest Review:

Gym is massive.
Toilet has both male and female toilets.
Everything in this gym is clean.
Have all necessary equipment and additionally ones that i have never seen before but are really good.
Music is on point so credit to the playlist maker.
Go to Jurong gym

Only comment is google maps doesnt show where the carpark entrance is. Must enter from Venture Drive",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUMzcXRqZDFBRRAB
Anytime Fitness Jurong Summit,Ricardo Wong,5,"One of the nicest anytime fitness in the west, very spacious and has lots of equipment.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUMxd0l5UmNnEAE
Anytime Fitness Jurong Summit,Tidus T,5,"Hardly finding an AF gym, which is large and wide. A lot of squat machine racks, deadlift platforms, and other standard equipment. Just the dumbell area maybe can be further enhanced with more benches and weights. 1 set probably not enough during the peak hours.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNYbHZqREtnEAE
Anytime Fitness Jurong Summit,James Wong,4,"Big, spacious in a non-commercial building space. New and good equipment. Maybe I haven’t been to a gym for a while but the few times I was here they play loud band metallic music with loud noise and screaming the entire time. That is the only let down for me when I don’t bring my noise cancelling headphones. How does anyone workout in peace? I thought more rhythmic music was the more common type but I maybe outdated. Other than the background music it’s a nice place when not crowded.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNEXzhHd2NBEAE
Anytime Fitness Jurong Summit,Stephanie Tay,5,"Gym is very big and spacious and a variety of equipment. There’s also sufficient floor mat space. Staff here are very friendly esp Kemar, who is always very helpful.  The whole AF team is also very friendly and takes the effort to remember and chat with you. Love it!",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUMxcDdyYVF3EAE
Anytime Fitness Jurong Summit,chun shu juan,5,"I’m impressed with this new gym - spacious and clean facilities and the welcoming atmosphere which make it a great place to work out. The staffs are friendly and knowledgeable, creating a positive overall experience.

I have just began training with Kemar whom is not only professional and motivating, making each session an enjoyable one. Hope the personalised workout plan and meal will be able to help me achieve my fitness goal.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUQxdWVYbGV3EAE
Anytime Fitness Jurong Summit,Adrian Cortez,5,"I recently joined Anytime Fitness, and my experience has been fantastic. Cember, the manager, is incredibly attentive and supportive. His dedication to creating a welcoming environment is evident, making my fitness journey enjoyable. The gym’s accessibility and well-maintained equipment further enhance the overall positive experience. Highly recommend!!",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUROM2RyMGdBRRAB
Anytime Fitness Jurong Summit,Eugene yeo,5,"Great gym to visit! If you’re a powerlifter and staying around the west area, this is a gym you would definitely like to visit.

Do visit in the afternoon to avoid the crowd. Lastly, Staff were friendly too.",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNYMmF5RV9RRRAB
Anytime Fitness Jurong Summit,Jesse Pinkman,5,jurong summit anytime fitness is the best anytime fitness gym and has the friendliest staff ever. rate this gym 11/10. must recommend for powerlifters and new gym goers.,8 months ago,March 2025,ChdDSUhNMG9nS0VJQ0FnTURncGJIVHRBRRAB
Anytime Fitness Jurong Summit,Azrin Putra,5,Spacious and well equipped. 6 racks and two deadlift platforms. What more do you need. Toilets are big and clean. There is a nice warmup area and staff are friendly. A gym that Jurong East deserves.,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUMxazlmNTRBRRAB
Anytime Fitness Jurong Summit,shaun,5,"Great gym with big space and equipments.
Good environment and space to walk and not bump into people. Accessible for the west side as it’s near the mrt.",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURYbXBySGlBRRAB
Anytime Fitness Jurong Summit,G,5,"Nice gym! Ambience is really nice and was served by a very welcoming and knowledgeable staff, his name is Carrey. I’m impressed by his professionalism alongside his ability to answer any of my questions! All in all, the best place to gym at:)",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNOX2VteE13EAE
Anytime Fitness Jurong Summit,nicole lo,4,"The gym is well located (near to Jurong East Mrt) and has a range of facilities to use, bonus points for foam rollers!
Only 2 feedbacks I have is to maintain the cleanliness of the female toilet (second cubicle is always choked and sink has hair which could possibly clog it up), showers are nice and clean & secondly, maybe place a bench in the toilet for us to put on shoes, etc? Hope this can help improve the gym further! :-)",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURkNU16dERREAE
Anytime Fitness Jurong Summit,Jazry C,5,"new gym new equipment so everything looks good. wide range of equipment, but im sure the owner(s) will bring more in when the membership numbers increases. the free space (floor mats) could be cleaner though. probably dirty after the morning crowd is over. could be better with more sanitizing bottles. they kind of grew lesser as the days goes by. music was at times too loud, even my own earbuds couldnt filter out the bg music so i gave up. other than that everything has been good.
(edit): MOST importantly the owners/staff has been polite and helpful. please keep it this way & thank you for creating a pleasant experience to customers! (cue to the reviews in the other AF in the vicinity.....)",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUR0eTdiT2dBRRAB
